1508117269.37	q1	cleanspaxelprop5	1	514.666080475	67186
1508117269.37	q1	cleanspaxelprop5	2	376.788139343	67186
1508117269.37	q1	cleanspaxelprop5	3	377.925872803	67186
1508117269.37	q1	cleanspaxelprop5	4	376.046895981	67186
1508117269.37	q1	cleanspaxelprop5	5	379.848957062	67186
1508117269.37	q1	c5_cx	1	443.375825882	67186
1508117269.37	q1	c5_cx	2	376.888990402	67186
1508117269.37	q1	c5_cx	3	374.829053879	67186
1508117269.37	q1	c5_cx	4	376.681089401	67186
1508117269.37	q1	c5_cx	5	375.446081161	67186
1508117269.37	q1	c5_ssd	1	446.749925613	67186
1508117269.37	q1	c5_ssd	2	381.798028946	67186
1508117269.37	q1	c5_ssd	3	382.553100586	67186
1508117269.37	q1	c5_ssd	4	379.642009735	67186
1508117269.37	q1	c5_ssd	5	382.27391243	67186
1508117269.37	q1	c5_cx_ssd	1	458.019018173	67186
1508117269.37	q1	c5_cx_ssd	2	391.821861267	67186
1508117269.37	q1	c5_cx_ssd	3	390.444993973	67186
1508117269.37	q1	c5_cx_ssd	4	389.163970947	67186
1508117269.37	q1	c5_cx_ssd	5	388.602018356	67186
1508117269.37	q1	c5_cstore	1	6702.32510567	67186
1508117269.37	q1	c5_cstore	2	1969.97690201	67186
1508117269.37	q1	c5_cstore	3	1948.17185402	67186
1508117269.37	q1	c5_cstore	4	1943.39203835	67186
1508117269.37	q1	c5_cstore	5	1943.36414337	67186
1508117269.37	q1	c5_cstore_ssd	1	2776.20697021	67186
1508117269.37	q1	c5_cstore_ssd	2	1967.38600731	67186
1508117269.37	q1	c5_cstore_ssd	3	2035.70413589	67186
1508117269.37	q1	c5_cstore_ssd	4	2066.51711464	67186
1508117269.37	q1	c5_cstore_ssd	5	1991.47701263	67186
1508117269.37	q2	cleanspaxelprop5	1	144316.96105	709
1508117269.37	q2	cleanspaxelprop5	2	76868.1998253	709
1508117269.37	q2	cleanspaxelprop5	3	77805.5849075	709
1508117269.37	q2	cleanspaxelprop5	4	74690.3340816	709
1508117269.37	q2	cleanspaxelprop5	5	72422.7020741	709
1508117269.37	q2	c5_cx	1	164626.662016	709
1508117269.37	q2	c5_cx	2	85281.0769081	709
1508117269.37	q2	c5_cx	3	84758.9888573	709
1508117269.37	q2	c5_cx	4	86408.673048	709
1508117269.37	q2	c5_cx	5	84637.7658844	709
1508117269.37	q2	c5_ssd	1	95933.5110188	709
1508117269.37	q2	c5_ssd	2	72897.5040913	709
1508117269.37	q2	c5_ssd	3	62934.6411228	709
1508117269.37	q2	c5_ssd	4	63456.37393	709
1508117269.37	q2	c5_ssd	5	58776.7350674	709
1508117269.37	q2	c5_cx_ssd	1	95919.8071957	709
1508117269.37	q2	c5_cx_ssd	2	71786.4201069	709
1508117269.37	q2	c5_cx_ssd	3	59637.3782158	709
1508117269.37	q2	c5_cx_ssd	4	65333.8360786	709
1508117269.37	q2	c5_cx_ssd	5	60233.1678867	709
1508117269.37	q2	c5_cstore	1	27889.108181	709
1508117269.37	q2	c5_cstore	2	20563.8489723	709
1508117269.37	q2	c5_cstore	3	20385.3459358	709
1508117269.37	q2	c5_cstore	4	20627.5599003	709
1508117269.37	q2	c5_cstore	5	20479.115963	709
1508117269.37	q2	c5_cstore_ssd	1	16720.9570408	709
1508117269.37	q2	c5_cstore_ssd	2	14729.9821377	709
1508117269.37	q2	c5_cstore_ssd	3	14663.4590626	709
1508117269.37	q2	c5_cstore_ssd	4	14897.1521854	709
1508117269.37	q2	c5_cstore_ssd	5	14868.4968948	709
1508117269.37	q3	cleanspaxelprop5	1	202331.460953	3702781
1508117269.37	q3	cleanspaxelprop5	2	74708.1010342	3702781
1508117269.37	q3	cleanspaxelprop5	3	47546.6110706	3702781
1508117269.37	q3	cleanspaxelprop5	4	46170.2358723	3702781
1508117269.37	q3	cleanspaxelprop5	5	45211.4348412	3702781
1508117269.37	q3	c5_cx	1	217415.721178	3702781
1508117269.37	q3	c5_cx	2	195628.880978	3702781
1508117269.37	q3	c5_cx	3	134206.398964	3702781
1508117269.37	q3	c5_cx	4	47924.4320393	3702781
1508117269.37	q3	c5_cx	5	46670.9048748	3702781
1508117269.37	q3	c5_ssd	1	110802.223206	3702781
1508117269.37	q3	c5_ssd	2	94929.4581413	3702781
1508117269.37	q3	c5_ssd	3	88980.6120396	3702781
1508117269.37	q3	c5_ssd	4	79867.6629066	3702781
1508117269.37	q3	c5_ssd	5	92589.0769958	3702781
1508117269.37	q3	c5_cx_ssd	1	104542.670965	3702781
1508117269.37	q3	c5_cx_ssd	2	88981.8408489	3702781
1508117269.37	q3	c5_cx_ssd	3	84986.2430096	3702781
1508117269.37	q3	c5_cx_ssd	4	76351.7959118	3702781
1508117269.37	q3	c5_cx_ssd	5	75789.0100479	3702781
1508117269.37	q3	c5_cstore	1	26711.7328644	3702781
1508117269.37	q3	c5_cstore	2	19229.0282249	3702781
1508117269.37	q3	c5_cstore	3	19291.121006	3702781
1508117269.37	q3	c5_cstore	4	19324.5828152	3702781
1508117269.37	q3	c5_cstore	5	19535.5298519	3702781
1508117269.37	q3	c5_cstore_ssd	1	26554.5818806	3702781
1508117269.37	q3	c5_cstore_ssd	2	20070.0879097	3702781
1508117269.37	q3	c5_cstore_ssd	3	19351.7057896	3702781
1508117269.37	q3	c5_cstore_ssd	4	19498.3949661	3702781
1508117269.37	q3	c5_cstore_ssd	5	19229.2490005	3702781
1508117269.37	q4	cleanspaxelprop5	1	9106.73213005	66267
1508117269.37	q4	cleanspaxelprop5	2	545.163154602	66267
1508117269.37	q4	cleanspaxelprop5	3	491.900205612	66267
1508117269.37	q4	cleanspaxelprop5	4	493.870019913	66267
1508117269.37	q4	cleanspaxelprop5	5	493.046998978	66267
1508117269.37	q4	c5_cx	1	7888.73696327	66267
1508117269.37	q4	c5_cx	2	539.528131485	66267
1508117269.37	q4	c5_cx	3	483.834981918	66267
1508117269.37	q4	c5_cx	4	482.664108276	66267
1508117269.37	q4	c5_cx	5	482.73897171	66267
1508117269.37	q4	c5_ssd	1	8991.86706543	66267
1508117269.37	q4	c5_ssd	2	567.88110733	66267
1508117269.37	q4	c5_ssd	3	502.954006195	66267
1508117269.37	q4	c5_ssd	4	501.362085342	66267
1508117269.37	q4	c5_ssd	5	502.261161804	66267
1508117269.37	q4	c5_cx_ssd	1	5129.8520565	66267
1508117269.37	q4	c5_cx_ssd	2	558.28499794	66267
1508117269.37	q4	c5_cx_ssd	3	505.057096481	66267
1508117269.37	q4	c5_cx_ssd	4	501.494884491	66267
1508117269.37	q4	c5_cx_ssd	5	499.969005585	66267
1508117269.37	q4	c5_cstore	1	3763.51499557	66267
1508117269.37	q4	c5_cstore	2	2094.99120712	66267
1508117269.37	q4	c5_cstore	3	2098.75106812	66267
1508117269.37	q4	c5_cstore	4	2095.71695328	66267
1508117269.37	q4	c5_cstore	5	2096.95196152	66267
1508117269.37	q4	c5_cstore_ssd	1	3875.98395348	66267
1508117269.37	q4	c5_cstore_ssd	2	2148.65493774	66267
1508117269.37	q4	c5_cstore_ssd	3	2096.33898735	66267
1508117269.37	q4	c5_cstore_ssd	4	2099.76911545	66267
1508117269.37	q4	c5_cstore_ssd	5	2165.85588455	66267
