1508172996.39	q4	cleanspaxelprop5	3	496.021032333	66267
1508172996.39	q4	cleanspaxelprop5	4	495.733976364	66267
1508172996.39	q4	cleanspaxelprop5	5	495.027065277	66267
1508172996.39	q4	c5_cx	1	8824.44906235	66267
1508172996.39	q4	c5_cx	2	545.21894455	66267
1508172996.39	q4	c5_cx	3	492.937088013	66267
1508172996.39	q4	c5_cx	4	492.192983627	66267
1508172996.39	q4	c5_cx	5	492.510080338	66267
1508172996.39	q4	c5_ssd	1	10239.7010326	66267
1508172996.39	q4	c5_ssd	2	559.793949127	66267
1508172996.39	q4	c5_ssd	3	503.389120102	66267
1508172996.39	q4	c5_ssd	4	502.27022171	66267
1508172996.39	q4	c5_ssd	5	502.85410881	66267
1508172996.39	q4	c5_cx_ssd	1	5840.24596214	66267
1508172996.39	q4	c5_cx_ssd	2	568.946123123	66267
1508172996.39	q4	c5_cx_ssd	3	515.730857849	66267
1508172996.39	q4	c5_cx_ssd	4	515.377044678	66267
1508172996.39	q4	c5_cx_ssd	5	517.575025558	66267
1508172996.39	q4	c5_cstore	1	3951.42602921	66267
1508172996.39	q4	c5_cstore	2	2107.39302635	66267
1508172996.39	q4	c5_cstore	3	2076.44701004	66267
1508172996.39	q4	c5_cstore	4	2072.76511192	66267
1508172996.39	q4	c5_cstore	5	2083.05120468	66267
1508172996.39	q4	c5_cstore_ssd	1	2924.79515076	66267
1508172996.39	q4	c5_cstore_ssd	2	2139.0080452	66267
1508172996.39	q4	c5_cstore_ssd	3	2305.18007278	66267
1508172996.39	q4	c5_cstore_ssd	4	2195.97887993	66267
1508172996.39	q4	c5_cstore_ssd	5	2208.66203308	66267
